CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer_name,from,until,null,PRICE         
38,4700004114,Ρολό Κουζίνας 2φύλλο Double Endless (2 ρολά*110g) ,1.59,0.79,4700004114.jpg,0,Χαρτί Κουζίνας,kg,,e-Fresh,24-07-2024,30-07-2024,,
39,4300006451,Οδοντόκρεμα Herbal Aquafresh (75ml) ,1.61,21.47,4300006451.jpg,0,Οδοντόκρεμα,kg,,e-Fresh,24-07-2024,30-07-2024,,
40,4700005759,Χαρτί Υγείας 4φυλλο Rich & Soft Endless (8 ρολά *105g) ,2.64,0.33,4700005759.jpg,0,Χαρτί Υγείας,τμχ,,e-Fresh,24-07-2024,30-07-2024,,
41,4300000105,Σερβιέτες Everyday Hyperdry Ultra Plus Super Economy (18 τεμ),2.87,0.159,4300000105.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,e-Fresh,24-07-2024,30-07-2024,,
42,4100002424,"Νιφάδες Βρώμης Ολικής ’λεσης Millhouse (500g) -0,20 ",1.23,2.46,4100002424.jpg,0,Προϊόντα Βρώμης,kg,diabetes,e-Fresh,24-07-2024,30-07-2024,,
43,4300008283,Σαμπουάν Θρέψη & Ενυδάτωση Αντλία Karavaki (600ml),3.12,5.2,4300008283.jpg,0,Σαμπουάν,lt,,e-Fresh,24-07-2024,30-07-2024,,
44,4300008250,Παραδοσιακό Πράσινο Σαπούνι Ελαιόλαδου Παπουτσάνης (125g) ,0.68,0.54,4300008250.jpg,0,Σαπούνι Στερεό,kg,,e-Fresh,24-07-2024,30-07-2024,,
45,4300006757,Εσώρουχα Ακράτειας Ενηλίκων X-Large Slipad (10τεμ),8.49,0.849,4300006757.jpg,0,Πάνες Ακράτειας,τμχ,,e-Fresh,24-07-2024,30-07-2024,,
46,4500002600,Ανοιχτές Πάνες Sensitive No1 (2-5kg) Babylino (26τεμ),3.88,0.15,4500002600.jpg,0,Πάνες για Μωρά,τμχ,,e-Fresh,24-07-2024,30-07-2024,,
47,4500002519,Μωρομάντηλα για Βρέφη με Αλόη Calm n' Care Baby Septona (3x60τεμ) 2+1 Δώρο    ,2.55,0.013,4500002519.jpg,0,Μωρομάντηλα,τμχ,,e-Fresh,24-07-2024,30-07-2024,,
48,4500002441,Βρεφικό Αφρόλουτρο με Βάλσαμο & Πανθενόλη Septona Baby (500ml) ,2.23,4.70,4500002441.jpg,0,Σαμπουάν για Μωρά,lt,,e-Fresh,24-07-2024,30-07-2024,,
49,4600000733,Τροφή για σκύλους σε Σάλτσα με Κοτόπουλο & Λαχανικά Pedigree (100g),0.8,8,4600000733.jpg,0,Τροφή για Σκύλους,kg,,e-Fresh,24-07-2024,30-07-2024,,
50,4600001046,Τροφή Γάτας σε Πατέ με Μοσχάρι & Κοτόπουλο Sheba (85g) ,0.8,9.41,4600001046.jpg,0,Τροφή για γάτες,kg,,e-Fresh,24-07-2024,30-07-2024,,
51,4100006900,Αλεύρι για Όλες τις Χρήσεις Γιώτης (1kg) -0.35 ,1.49,1.49,4100006900.jpg,0,Αλεύρι,kg,,e-Fresh,24-07-2024,30-07-2024,,
52,4100009973,Κιμάς Βόειος Λάπα Γαλλίας Φλωρίδης (450 g),4.3,9.56,4100009973.jpg,0,Μοσχάρι,kg,,e-Fresh,24-07-2024,30-07-2024,,
53,4100006867,"Πάριζα 10 Φέτες Εν Ελλάδι Creta Farms (160 g) -0,50",1.92,12,4100006867.jpg,0,Πάριζα,kg,,e-Fresh,24-07-2024,30-07-2024,,
54,4100146065,"Γάλα Υψηλής Θερμικής Επεξεργασίας 3,5% Λιπαρά Alpiland (1lt)",1.30,1.30,4100146065.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,e-Fresh,24-07-2024,30-07-2024,,
55,4100146066,"Γάλα Υψηλής Θερμικής Επεξεργασίας 1,5% Λιπαρά Alpiland (1lt)",1.30,1.30,4100146066.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,e-Fresh,24-07-2024,30-07-2024,,
56,4100136923,Τυρί Λευκό Αγελάδος Χωριάτικο ΟΛΥΜΠΟΣ (400g),5.6,14,4100136923.jpg,0,Λευκό τυρί,kg,,e-Fresh,24-07-2024,30-07-2024,,
57,4100005566,Φασόλια Μέτρια Ωμέγα (500g) ,1.89,3.78,4100005566.jpg,0,Φασόλια,kg,,e-Fresh,24-07-2024,30-07-2024,,
58,4100005570,Ρεβύθια Ωμέγα (500 g) ,2.06,4.12,4100005570.jpg,0,Ρεβύθια,kg,,e-Fresh,24-07-2024,30-07-2024,,
1,5213005974282,ΡΥΖΙ ΚΑΡΟΛΙΝΑ-ΤΑ ΚΑΛΑ ΤΗΣ ΦΥΣΗΣ-1ΚΙΛΟΥ,1.98,1.98,078954.png,0,Ρύζι,Kg,,Κάντζας,24-07-2024,30-07-2024,,
2,5201004059116,ΠΑΠΑΔΟΠΟΥΛΟΥ ΨΩΜΙ ΓΕΥΣΗ2 ΣΙΤΟΥ 700ΓΡ,1.37,1.96,074866.png,0,Ψωμί για Tοστ,Kg,,Κάντζας,24-07-2024,30-07-2024,,
3,021954,ΑΡΤ/ΜΑ ΚΑΣΟΥ ΜΕ ΠΡΟΖΥΜΙ 350ΓΡ,1.00,2.86,021954.png,1,Ψωμί Φραντζόλα,Kg,,Κάντζας,24-07-2024,30-07-2024,,
4,5201004057518,ΠΑΠΑΔΟΠ. ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ 255ΓΡ ,1.19,4.67,006710.png,0,Φρυγανιές,Kg,,Κάντζας,24-07-2024,30-07-2024,,
5,5201010103063,ΜΙΣΚΟ ΜΑΚΑΡΟΝΙΑ Νο6 500ΓΡ,1.15,2.30,001460.png,0,Μακαρόνια Νο 6,Kg,,Κάντζας,24-07-2024,30-07-2024,,
6,2125012000000,ΧΟΙΡΙΝΟ ΜΠΟΥΤΙ ΜΕ ΟΣΤΟ ΕΛΛΗΝΙΚΟ,5.85,5.85,040019.png,0,Νωπό Χοιρινό,Kg,,Κάντζας,24-07-2024,30-07-2024,,
6,2125014000000,ΧΟΙΡΙΝΗ ΣΠΑΛΑ ΜΕ ΟΣΤΟ ΕΛΛΗΝΙΚΗ,5.85,5.85,040021.png,0,Νωπό Χοιρινό,Kg,,Κάντζας,24-07-2024,30-07-2024,,
7,2130029000000,ΚΟΤΟΠΟΥΛΟ ΦΤΕΡΑ ΧΥΜΑ ΕΛΛ.(ΑΜΒΡΟΣΙΑΔΗ),2.85,2.85,076807.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Κάντζας,24-07-2024,30-07-2024,,
8,2102000000000,ΜΙΚΡΕΣ ΦΑΡΜΕΣ ΣΕΡΡΩΝ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,8.69,8.69,078002.png,0,Γαλοπούλα,Kg,,Κάντζας,24-07-2024,30-07-2024,,
9,5200117501253,ΔΑΣΚΑΛΑΚΗ ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΛΙΜ.90/120 700ΓΡ,6.14,8.77,075348.png,0,Ψάρια Κατεψυγμένα,Kg,,Κάντζας,24-07-2024,30-07-2024,,
10,5202234510101,ΚΡΙΚΡΙ ΓΑΛΑ ΠΛΗΡΕΣ 1L 3.5%(-0.20Ε),1.18,1.18,052236.png,0,Γάλα Φρέσκο Πλήρες,lt,,Κάντζας,24-07-2024,30-07-2024,,
11,5202234511115,ΚΡΙΚΡΙ ΓΑΛΑ ΕΛΑΦΡY 1L 1.5%(-0.20Ε),1.18,1.18,052237.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Κάντζας,24-07-2024,30-07-2024,,
12,5206546001678,ROYAL ΓΑΛΑ ΣΥΜΠ/ΜΕΝΟ 410ml 7.5%ΛΙΠ.,1.09,2.66,068691.png,0,Γάλα Εβαπορέ,lt,,Κάντζας,24-07-2024,30-07-2024,,
13,5204458018067,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡx3T,1.85,3.08,028773.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Κάντζας,24-07-2024,30-07-2024,,
14,5204458018098,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2%Λ 3Χ200ΓΡ,1.85,3.08,020350.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Κάντζας,24-07-2024,30-07-2024,,
15,5203735000313,ΦΕΤΑ ΒΑΛΜΑ ΤΑΠΕΡ 400ΓΡ,6.38,15.95,034738.png,0,Τυρί Φέτα,kg,,Κάντζας,24-07-2024,30-07-2024,,
16,5206546001302,ΤΟ ΔΙΑΛΕΓΜΕΝΟ GOUDA 48% ΦΕΤΕΣ 200ΓΡ,2.28,11.40,064370.png,1,Τυρί Γκούντα,kg,,Κάντζας,24-07-2024,30-07-2024,,
17,2101463000000,ΤΟ ΔΙΑΛ.GOUDA ΟΛΛΑΝΔ.LIGHT 30% ΦΡΑΤΖΟΛΑ,8.75,8.75,071199.png,1,Τυρί με Χαμηλά Λιπαρά,kg,,Κάντζας,24-07-2024,30-07-2024,,
18,5201106271270,PUMMARO ΠΑΣΣΑΤΑ 500ΓΡ.,0.89,1.78,006100.png,0,Χυμός Τομάτας Διατηρημένος,kg,,Κάντζας,24-07-2024,30-07-2024,,
19,5200100434452,ΑΥΓΑ 6ΑΔΑ (ΦΥΤ.ΔΙΑΤΡΟΦΗΣ)63-73ΓΡ,2.37,0.40,037299.png,0,Αυγά,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
19,5200100430010,ΑΥΓΑ ΑΧΥΡΩΝΑ ΕΛΛΗΝΙΚΑ MEDIUM 6ΑΔΑ,2.79,0.46,020456.png,0,Αυγά,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
20,5201106272789,ΦΑΣΤ SOFT 440ΓΡ,2.54,5.77,020317.png,0,Μαργαρίνες,kg,,Κάντζας,24-07-2024,30-07-2024,,
21,5200148000008,PSARELI ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ 4L,41.99,10.50,021506.png,0,Παρθένο Ελαιόλαδο,lt,,Κάντζας,24-07-2024,30-07-2024,,
22,5204458019965,ΕΛΟΜΑΣ ΗΛΙΕΛΑΙΟ ECONOMY 1L,1.89,1.89,022797.png,1,Ηλιέλαιο,lt,,Κάντζας,24-07-2024,30-07-2024,,
23,5205810501012,ALTERRA ΑΡΑΚΑΣ 450ΓΡ,2.39,5.31,066628.png,0,Λαχανικά Κατεψυγμένα,kg,,Κάντζας,24-07-2024,30-07-2024,,
23,5205810508134,ALTERRA ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ 900ΓΡ,3.04,3.38,078839.png,0,Λαχανικά Κατεψυγμένα,kg,,Κάντζας,24-07-2024,30-07-2024,,
24,5200110650019,ΖΑΧΑΡΗ 1Κ ΕΙΣΑΓΩΓΗ,0.97,0.97,037566.png,0,Λευκή Ζάχαρη,kg,,Κάντζας,24-07-2024,30-07-2024,,
24,3800071004115,ΖΑΧΑΡΗ 1ΚΙΛ Ε.Ε.,0.97,0.97,066774.png,0,Λευκή Ζάχαρη,kg,,Κάντζας,24-07-2024,30-07-2024,,
25,5201002000233,ΓΙΩΤΗ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,3.58,11.93,004629.png,0,Κρέμες για βρέφη,kg,,Κάντζας,24-07-2024,30-07-2024,,
26,7613031372836,ΝΑΝ 3 ΓΑΛΑ 400ΓΡ,11.78,29.45,049817.png,0,Γάλα για βρέφη,kg,,Κάντζας,24-07-2024,30-07-2024,,
27,5200135021108,ΑΛΕΥΡΑ ΚΑΦΕΣ 100ΓΡ,1.71,17.10,077558.png,0,Ελληνικός Καφές,kg,,Κάντζας,24-07-2024,30-07-2024,,
28,5204458004442,ΕΛΟΜΑΣ ΚΑΦΕΣ ΣΤΙΓΜ. DECAF 100ΓΡ,3.75,37.50,077896.png,1,Στιγμιαίος Καφές,kg,,Κάντζας,24-07-2024,30-07-2024,,
29,5204458001557,ΕΛΟΜΑΣ ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250ΓΡ,3.28,13.12,077897.png,1,Γαλλικός Καφές,kg,,Κάντζας,24-07-2024,30-07-2024,,
30,5201434000207,ΖΩΓΡΑΦΟΣ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,1.52,7.60,001282.png,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,diabetes,Κάντζας,24-07-2024,30-07-2024,,
32,5207066109653,ΕΠΙΛΟΓΗ ΜΟΥ ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.42,2.84,022140.png,0,Φακές,kg,,Κάντζας,24-07-2024,30-07-2024,,
33,5202908000020,AGROS ΦΥΣ.ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 250ML,0.68,2.72,062589.png,0,Χυμός Πορτοκάλι,lt,,Κάντζας,24-07-2024,30-07-2024,,
35,5202913086538,DREAM TEAM ΥΓ.ΠΛΥΝΤ.ΟΡΧ-ΛΩΤΟΣ 3L/30ΜΕΖ,4.23,0.14,066691.png,1,Απορρυπαντικά Πλυντηρίου,μεζ,,Κάντζας,24-07-2024,30-07-2024,,
35,5201395167735,DIXAN ΣΚΟΝΗ ΦΡΕΣΚΑΔΑ ΩΚΕΑΝΟΥ 2.4Κ/44+4ΜΕΖ,9.20,3.83,021151.png,0,Απορρυπαντικά Πλυντηρίου,μεζ,,Κάντζας,24-07-2024,30-07-2024,,
36,8718951423923,AZAX ΚΑΘ. ΥΓΡΟ ΠΑΤ. ΝΟΥΦΑΡΟ & ΒΑΝΙΛΙΑ 1L,1.79,1.79,020450.png,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Κάντζας,24-07-2024,30-07-2024,,
36,5202913126548,DREAM TEAM ΧΛΩΡΙΟ LEMON 2L,1.15,0.57,067589.png,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Κάντζας,24-07-2024,30-07-2024,,
37,5202912009095,SMART ΥΓ.ΠΙΑΤΩΝ LEMON 1L,1.84,1.84,070127.png,0,Απορρυπαντικά Πιάτων,lt,,Κάντζας,24-07-2024,30-07-2024,,
38,5205643561740,DREAM ΤΕΑΜ Ρ/Κ ΕΠΑΓΓΕΛΜΑΤΙΚΟ 760ΓΡ,3.10,4.08,071463.png,1,Χαρτί Κουζίνας,kg,,Κάντζας,24-07-2024,30-07-2024,,
39,7891024132074,COLGATE ΟΔ/ΜΑ TRIPLE ACTION 100ML,1.80,18.00,044703.png,0,Οδοντόκρεμα,kg,,Κάντζας,24-07-2024,30-07-2024,,
40,5206072005010,ΧΑΡΤΙ ΥΓΕΙΑΣ 3ΑΛΦΑ 10ΑΡΙ 3ΦΥΛΛΟ PERFECT,3.48,3.87,020788.png,0,Χαρτί Υγείας,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
41,4015400612469,ALWAYS ULTRA SECURE NIGHT DUO 12T,4.49,0.37,069699.png,0,Σερβιέτες ή Ταμπόν,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
42,5203357120031,ΜΑΤΙΝΑ ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΦΑΚΕΛΟ 400ΓΡ.,1.57,3.92,073922.png,0,Προϊόντα Βρώμης,kg,diabetes,Κάντζας,24-07-2024,30-07-2024,,
43,8714789880501,PALMOLIVE ΣΑΜΠΟΥΑΝ 2IN1 HYDRA 350ML,2.33,6.66,066520.png,0,Σαμπουάν,lt,,Κάντζας,24-07-2024,30-07-2024,,
44,8993379108052,ANITA ΣΑΠΟΥΝΙ CUCUMBER 80Γ(ΠΡΑΣΙΝΟ),0.41,5.12,056923.png,0,Σαπούνι Στερεό,kg,,Κάντζας,24-07-2024,30-07-2024,,
45,5204458018128,ΕΛΟΜΑΣ ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ Νο4 X-LARGE 10ΤΜΧ,5.97,0.60,079948.png,1,Πάνες Ακράτειας,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
46,5201263082825,BABYLINO ΠΑΝΕΣ SENS.N5+ 12-17K 16T,7.25,0.45,069235.png,0,Πάνες για Μωρά,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
47,5200132754214,SCOOBYDOO ΜΩΡΟΜΑΝΤΗΛΑ ΧΑΜΟΜΗΛΙ 3Χ80(2+1),2.88,0.01,020253.png,0,Μωρομάντηλα,τμχ,,Κάντζας,24-07-2024,30-07-2024,,
48,5203216789775,DREAM TEAM ΣΑΜΠΟΥΑΝ ΠΑΙΔΙΚΟ 750ML,2.00,2.67,070993.png,1,Σαμπουάν για Μωρά,lt,,Κάντζας,24-07-2024,30-07-2024,,
49,5212002224406,BEST PRICE ΚΟΝΣ.ΣΚΥΛΟΥ ΒΟΔΙΝΟ 1250ΓΡ,1.86,1.49,078591.png,0,Τροφή για Σκύλους,kg,,Κάντζας,24-07-2024,30-07-2024,,
50,5204458005579,ΕΛΟΜΑΣ ΓΑΤΟΤΡΟΦΗ GOOD CAT ΨΑΡΙ 405ΓΡ,0.78,1.90,026647.png,1,Τροφή για γάτες,kg,,Κάντζας,24-07-2024,30-07-2024,,
51,5200107310032,ΜΥΛΟΙ ΚΑΠΛΑΝΙΔΗ ΑΛΕΥΡΙ(Γ.Ο.Χ)1ΚΙΛ,1.15,1.15,036423.png,0,Αλεύρι,kg,,Κάντζας,24-07-2024,30-07-2024,,
52,2120009000000,ΒΟΕΙΟΝ ΦΙΛΕΤΟ ΝΕΑΡΟΥ ΖΩΟΥ ΕΛΛΗΝΙΚΟ,19.00,19.00,040036.png,0,Μοσχάρι,kg,,Κάντζας,24-07-2024,30-07-2024,,
53,2102002000000,ΜΙΚΡΕΣ ΦΑΡΜΕΣ ΣΕΡΡΩΝ ΠΑΡΙΖΑ ΤΟΣΤ,4.98,4.98,078004.png,0,Πάριζα,kg,,Κάντζας,24-07-2024,30-07-2024,,
54,5206546000428,ΓΑΛΑ ROYAL UHT 3.5% 1L Ε.Ε.ΜΕ ΚΑΠΑΚΙ,1.25,1.25,065709.png,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,Κάντζας,24-07-2024,30-07-2024,,
55,5206546001272,ΓΑΛΑ ROYAL UHT 1.5% 1L E.E.ΜΕ ΚΑΠΑΚΙ,1.25,1.25,065710.png,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,Κάντζας,24-07-2024,30-07-2024,,
56,5201704051373,ΤΟ ΔΙΑΛΕΓΜΕΝΟ ΑΓΕΛΑΔΙΝΟ ΤΥΡΙ 800Γ.ΦΕΤΕΣ,7.84,9.80,026537.png,1,Λευκό τυρί,kg,,Κάντζας,24-07-2024,30-07-2024,,
57,5201237273709,ΩΜΕΓΑ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.91,3.82,061231.png,0,Φασόλια,kg,,Κάντζας,24-07-2024,30-07-2024,,
58,5201237255507,ΩΜΕΓΑ ΡΕΒΥΘΙΑ CLASSIC ΧΟΝΔΡΑ 500γρ,2.36,4.72,069231.png,0,Ρεβύθια,kg,,Κάντζας,24-07-2024,30-07-2024,,
1,748176,ΕΠΙΛΟΓΗ ΜΟΥ ΡΥΖΙ ΝΥΧΑΚΙ 500ΓΡ,0.85,1.70,748176.jpg,1,Ρύζι,Kg,,Κρητικός,24-07-2024,30-07-2024,,
1,46217,AGRINO ΡΥΖΙ ΛΑΙΣ ΕΛΛΑΔ.500ΓΡ,1.80,3.60,46217.jpg,0,Ρύζι,Kg,,Κρητικός,24-07-2024,30-07-2024,,
2,748350,ΚΑΡΑΜΟΛΕΓΚΟΣ ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ ΜΙΣΟ-ΜΙΣΟ 720ΓΡ,1.54,2.14,748350.jpg,0,Ψωμί για Tοστ,Kg,,Κρητικός,24-07-2024,30-07-2024,,
3,747706,ΚΑΤΣΕΛΗΣ ΨΩΜΙ ΔΙΠΛΟΖΥΜΩΤΟ ΣΤΑΡΕΝΙΟ 500ΓΡ,1.68,3.36,747706.jpg,0,Ψωμί Φραντζόλα,Kg,,Κρητικός,24-07-2024,30-07-2024,,
4,852770,ΠΑΠΑΔΟΠΟΥΛΟΥ ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ 127.5ΓΡ(3+1Δ),1.30,2.55,852770.jpg,0,Φρυγανιές,Kg,,Κρητικός,24-07-2024,30-07-2024,,
5,710366,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Νο6 500ΓΡ,0.69,1.38,710366.jpg,0,Μακαρόνια Νο 6,Kg,,Κρητικός,24-07-2024,30-07-2024,,
6,723529,ΧΟΙΡΙΝΗ ΝΩΠΗ ΤΗΓΑΝΙΑ ΟΛΛΑΝΔΙΑΣ (σε καταστήματα που διαθέτουν κρεοπωλείο),6.85,6.85,723529.jpg,0,Νωπό Χοιρινό,Kg,,Κρητικός,24-07-2024,30-07-2024,,
6,41294,ΧΟΙΡΙΝΗ ΝΩΠΗ ΤΗΓΑΝΙΑ ΕΛΛΗΝΙΚΗ (σε καταστήματα που διαθέτουν κρεοπωλείο),6.85,6.85,41294.jpg,0,Νωπό Χοιρινό,Kg,,Κρητικός,24-07-2024,30-07-2024,,
7,70425,ΚΟΤΟΠΟΥΛΟ ΦΤΕΡΟΥΓΑ ΝΩΠΗ ΕΛΛΗΝΙΚΗ (σε καταστήματα που διαθέτουν κρεοπωλείο),2.75,2.75,70425.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Κρητικός,24-07-2024,30-07-2024,,
8,772360,ΕΔΕΣΜΑ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ Χ.ΓΛ. ΤΟ ΚΙΛΟ,7.77,7.77,772360.jpg,0,Γαλοπούλα,Kg,,Κρητικός,24-07-2024,30-07-2024,,
9,768823,ΕΠΙΛΟΓΗ ΜΟΥ ΜΠΑΚΑΛΙΑΡΟΣ Α/Κ 300/500 ΚΤΨ ΤΟ ΚΙΛΟ,4.95,4.95,768823.jpg,1,Ψάρια Κατεψυγμένα,Kg,,Κρητικός,24-07-2024,30-07-2024,,
10,771787,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΑΓΕΛΑΔΙΝΟ ΠΛΗΡΕΣ 1LT,0.99,0.99,771787.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Κρητικός,24-07-2024,30-07-2024,,
10,219804,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΠΛΗΡΕΣ 3.8% 1L,0.99,0.99,219804.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Κρητικός,24-07-2024,30-07-2024,,
10,67759,ΟΛΥΜΠΟΣ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ 3.7% PET 1L,1.49,1.49,67759.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Κρητικός,24-07-2024,30-07-2024,,
11,771786,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΑΓΕΛΑΔΙΝΟ ΕΛΑΦΡΥ 1LT,0.99,0.99,771786.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Κρητικός,24-07-2024,30-07-2024,,
11,219805,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΕΛΑΦΡΥ 1.7% 1L,0.99,0.99,219805.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Κρητικός,24-07-2024,30-07-2024,,
11,67761,ΟΛΥΜΠΟΣ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ 1.7% PET 1L,1.49,1.49,67761.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Κρητικός,24-07-2024,30-07-2024,,
12,743155,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΛΑ ΕΒΑΠΟΡΕ ΕΛΑΦΡΥ 4% 400ΓΡ,0.82,2.05,743155.jpg,1,Γάλα Εβαπορέ,lt,,Κρητικός,24-07-2024,30-07-2024,,
12,743154,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΛΑ ΕΒΑΠΟΡΕ ΠΛΗΡΕΣ 7.5% 400ΓΡ,0.82,2.05,743154.jpg,1,Γάλα Εβαπορέ,lt,,Κρητικός,24-07-2024,30-07-2024,,
12,67115,ΝΟΥΝΟΥ ΓΑΛΑ ΠΛΗΡΕΣ 170ΓΡ,0.75,4.41,67115.jpg,0,Γάλα Εβαπορέ,lt,,Κρητικός,24-07-2024,30-07-2024,,
13,752438,ΚΟΛΙΟΣ ΣΤΡ.ΓΙΑΟΥΡΤΙ 5%  850ΓΡ(-0.50Ε)ΑΠΟ ΕΛΛ.ΓΑΛ,2.65,3.12,752438.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Κρητικός,24-07-2024,30-07-2024,,
14,752437,ΚΟΛΙΟΣ ΓΙΑΟΥΡ.ΣΤΡΑΓΓ.2% 850ΓΡ(-0.50Ε) ΕΛΛ.ΓΑΛ,2.65,3.12,752437.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Κρητικός,24-07-2024,30-07-2024,,
15,710838,ΦΕΤΑ ΤΥΡΙ ΠΟΠ ΟΛΥΜΠΟΣ ΤΟ ΚΙΛΟ /ΛΑ ΕΛΛΑΔΑ (σε καταστήματα που διαθέτουν πάγκο κοπής),9.75,9.75,710838.jpg,0,Τυρί Φέτα,kg,,Κρητικός,24-07-2024,30-07-2024,,
15,273205,ΦΕΤΑ ΠΟΠ ΜΥΤΙΛΗΝΗΣ ΤΟ ΚΙΛΟ (σε καταστήματα που διαθέτουν πάγκο κοπής),9.75,9.75,273205.jpg,0,Τυρί Φέτα,kg,,Κρητικός,24-07-2024,30-07-2024,,
16,772947,LEADER GOUDA ΦΕΤΕΣ 200ΓΡ,1.26,6.30,772947.jpg,0,Τυρί Γκούντα,kg,,Κρητικός,24-07-2024,30-07-2024,,
17,742753,GOUDA LIGHT ΦΕΤ 200ΓΡ,1.75,8.75,742753.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,Κρητικός,24-07-2024,30-07-2024,,
18,718102,ΡΕΑ PASSATA ΤΟΜΑΤΑ 500ΓΡ,0.52,1.04,718102.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,Κρητικός,24-07-2024,30-07-2024,,
19,967170,ΑΥΓΑ ΛΑΔΑΚΗΣ 6αδα (M) Π.Θ 53-63ΓΡ,1.49,0.25,967170.jpg,0,Αυγά,τμχ,,Κρητικός,24-07-2024,30-07-2024,,
20,760239,ΘΑΜΑ ΜΑΡΓΑΡΙΝΗ SOFT 250ΓΡ,0.94,3.76,760239.jpg,0,Μαργαρίνες,kg,,Κρητικός,24-07-2024,30-07-2024,,
20,771432,SUPER FRESCO SOFT 200ΓΡ,0.89,4.45,771432.jpg,0,Μαργαρίνες,kg,,Κρητικός,24-07-2024,30-07-2024,,
