barcode,name,parent_categ,category_name,category_uuid,price,price_normalized,unit,image,diabetes,merchant_name,merchant_displayname,pl,from,until
4100001103,"Γιαούρτι Αγελάδος 3,9% λιπαρά 2+1 Δώρο Κρι Κρι (3x200 g)","Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,2.46,4.1,kg,4100001103.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100001104,Γιαούρτι Αγελάδος 2% λιπαρά 2+1 Δώρο Κρι Κρι (3x200 g),"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,2.46,4.1,kg,4100001104.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100012704,Τυρί Φέτα Π.Ο.Π Μυτιλήνης Λεσβιγάλ (400g),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Φέτα,15,4.34,10.85,kg,4100012704.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100002058,Τυρί Gouda σε Φέτες Novo (9 Φέτες) (200 g),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,1.53,7.65,kg,4100002058.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100017681,Τυρί Gouda Light σε φέτες Leader (9 Φέτες) (200 g),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί με Χαμηλά Λιπαρά,17,2.2,11.0,kg,4100017681.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100002072,Τομάτα Πασσάτα Ομοσπονδία (500 g),Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.94,1.88,kg,4100002072.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100145778,"Αυγά Φρέσκα διαφόρων μεγεθών 6τεμ, Χρυσά Αυγά (ελάχιστο βάρος 260g) ","Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,1.92,0.32,τμχ,4100145778.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100143504,Μαργαρίνη Κλασικό Super Fresco (200 g),Τυροκομικά & Φυτικά Αναπληρώματα,Μαργαρίνες,20,0.9,4.5,kg,4100143504.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100004422,Κλασικό Ελαιόλαδο Μινέρβα (2 lt) ,Τρόφιμα Παντοπωλείου,Παρθένο Ελαιόλαδο,21,36.9,9.22,lt,4100004422.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100015260,Ηλιέλαιο Sanola (1 lt),Τρόφιμα Παντοπωλείου,Ηλιέλαιο,22,3.75,3.75,lt,4100015260.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100003082,Αρακάς Κατεψυγμένος Αίνος (450 g),Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,2.17,4.82,kg,4100003082.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100003206,Φασολάκια Πλατιά Κατεψυγμένα Αίνος (1 Κg),Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,2.98,2.98,kg,4100003206.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100015743,Ζάχαρη Λευκή Κρυσταλλική (1 Kg),Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.88,0.88,kg,4100015743.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4500002535,"Φαρίν Λακτέ Γιώτης (300 g) -0,50",Βρεφικές & Παιδικές τροφές,Κρέμες για βρέφη,25,2.72,9.07,kg,4500002535.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4500002321,Γάλα 2ης Βρεφικής Ηλικίας Συμπυκνωμένο Noulac ΝΟΥΝΟΥ (400 g),Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,1.42,3.55,kg,4500002321.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100005791,Καφές Ελληνικός Κλασικός Bravo (95 g) ,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,1.95,20.53,kg,4100005791.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100005761,Καφές Στιγμιαίος Jacobs (50 g) ,Είδη πρωινού & Ροφήματα,Στιγμιαίος Καφές,28,1.99,39.8,kg,4100005761.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100141165,Βιολογικός καφές φίλτρου Africa Tierra Lavazza (180 g) ,Είδη πρωινού & Ροφήματα,Γαλλικός Καφές,29,4.23,23.5,kg,4100141165.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100146162,"Ζαχαρίνη 120 δισκία Sweet n' Low (7,2 g) ",Τρόφιμα Παντοπωλείου,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,30,3.39,0.028,kg,4100146162.jpg,diabetes,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100005568,Φακές Ψιλές Ωμέγα (500 g) ,Τρόφιμα Παντοπωλείου,Φακές,32,1.68,3.36,kg,4100005568.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4200000340,Φυσικός χυμός πορτοκάλι Λακωνία (1 Lt),"Αναψυκτικά, Νερά & Χυμοί",Χυμός Πορτοκάλι,33,1.6,1.6,lt,4200000340.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4400004320,"Απορρυπαντικό πλυντηρίου ρούχων σε σκόνη Essex multi (50 μεζ/ 2,4kg) ",Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,6.59,0.15,μεζ,4400004320.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4400003762,Υγρό Απορρυπαντικό Πλυντηρίου Ρούχων Delicat Rol (20Μεζ / 1lt) ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,3.77,0.16,μεζ,4400003762.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4400001594,Χλωροκαθαριστικό Παχύρευστο Κίτρινο Ultra Chloroactive Endless (750ml) ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,1.29,1.72,lt,4400001594.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4400002050,Υγρό Πιάτων Λεμόνι και Βότανα Endless (500ml) ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,1.4,2.8,lt,4400002050.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4700004114,Ρολό Κουζίνας 2φύλλο Double Endless (2 ρολά*110g) ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,1.59,0.79,kg,4700004114.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4300006451,Οδοντόκρεμα Herbal Aquafresh (75ml) ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Οδοντόκρεμα,39,1.61,21.47,kg,4300006451.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4700005759,Χαρτί Υγείας 4φυλλο Rich & Soft Endless (8 ρολά *105g) ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Υγείας,40,2.64,0.33,τμχ,4700005759.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4300000105,Σερβιέτες Everyday Hyperdry Ultra Plus Super Economy (18 τεμ),"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.87,0.159,τμχ,4300000105.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100002424,"Νιφάδες Βρώμης Ολικής ’λεσης Millhouse (500g) -0,20 ",Είδη πρωινού & Ροφήματα,Προϊόντα Βρώμης,42,1.23,2.46,kg,4100002424.jpg,diabetes,efresh,e-Fresh,0,2024-07-24,2024-07-30
4300008283,Σαμπουάν Θρέψη & Ενυδάτωση Αντλία Karavaki (600ml),Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.12,5.2,lt,4300008283.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4300008250,Παραδοσιακό Πράσινο Σαπούνι Ελαιόλαδου Παπουτσάνης (125g) ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαπούνι Στερεό,44,0.68,0.54,kg,4300008250.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4300006757,Εσώρουχα Ακράτειας Ενηλίκων X-Large Slipad (10τεμ),"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,8.49,0.849,τμχ,4300006757.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4500002600,Ανοιχτές Πάνες Sensitive No1 (2-5kg) Babylino (26τεμ),"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,3.88,0.15,τμχ,4500002600.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4500002519,Μωρομάντηλα για Βρέφη με Αλόη Calm n' Care Baby Septona (3x60τεμ) 2+1 Δώρο    ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.55,0.013,τμχ,4500002519.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4500002441,Βρεφικό Αφρόλουτρο με Βάλσαμο & Πανθενόλη Septona Baby (500ml) ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν για Μωρά,48,2.23,4.7,lt,4500002441.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4600000733,Τροφή για σκύλους σε Σάλτσα με Κοτόπουλο & Λαχανικά Pedigree (100g),Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,0.8,8.0,kg,4600000733.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4600001046,Τροφή Γάτας σε Πατέ με Μοσχάρι & Κοτόπουλο Sheba (85g) ,Τροφές & Είδη για Κατοικίδια,Τροφή για γάτες,50,0.8,9.41,kg,4600001046.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100006900,Αλεύρι για Όλες τις Χρήσεις Γιώτης (1kg) -0.35 ,Τρόφιμα Παντοπωλείου,Αλεύρι,51,1.49,1.49,kg,4100006900.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100009973,Κιμάς Βόειος Λάπα Γαλλίας Φλωρίδης (450 g),Φρέσκο Κρέας,Μοσχάρι,52,4.3,9.56,kg,4100009973.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100006867,"Πάριζα 10 Φέτες Εν Ελλάδι Creta Farms (160 g) -0,50",Αλλαντικά,Πάριζα,53,1.92,12.0,kg,4100006867.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100146065,"Γάλα Υψηλής Θερμικής Επεξεργασίας 3,5% Λιπαρά Alpiland (1lt)","Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα υψηλής παστερίωσης πλήρες,54,1.3,1.3,kg,4100146065.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100146066,"Γάλα Υψηλής Θερμικής Επεξεργασίας 1,5% Λιπαρά Alpiland (1lt)","Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα παστερίωσης με χαμηλά λιπαρά,55,1.3,1.3,kg,4100146066.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100136923,Τυρί Λευκό Αγελάδος Χωριάτικο ΟΛΥΜΠΟΣ (400g),Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,5.6,14.0,kg,4100136923.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100005566,Φασόλια Μέτρια Ωμέγα (500g) ,Τρόφιμα Παντοπωλείου,Φασόλια,57,1.89,3.78,kg,4100005566.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
4100005570,Ρεβύθια Ωμέγα (500 g) ,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,2.06,4.12,kg,4100005570.jpg,,efresh,e-Fresh,0,2024-07-24,2024-07-30
5213005974282,ΡΥΖΙ ΚΑΡΟΛΙΝΑ-ΤΑ ΚΑΛΑ ΤΗΣ ΦΥΣΗΣ-1ΚΙΛΟΥ,Τρόφιμα Παντοπωλείου,Ρύζι,1,1.98,1.98,Kg,078954.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5201004059116,ΠΑΠΑΔΟΠΟΥΛΟΥ ΨΩΜΙ ΓΕΥΣΗ2 ΣΙΤΟΥ 700ΓΡ,Είδη Αρτοζαχαροπλαστείου,Ψωμί για Tοστ,2,1.37,1.96,Kg,074866.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
021954,ΑΡΤ/ΜΑ ΚΑΣΟΥ ΜΕ ΠΡΟΖΥΜΙ 350ΓΡ,Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,1.0,2.86,Kg,021954.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5201004057518,ΠΑΠΑΔΟΠ. ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ 255ΓΡ ,Είδη Αρτοζαχαροπλαστείου,Φρυγανιές,4,1.19,4.67,Kg,006710.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5201010103063,ΜΙΣΚΟ ΜΑΚΑΡΟΝΙΑ Νο6 500ΓΡ,Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,1.15,2.3,Kg,001460.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
2125012000000,ΧΟΙΡΙΝΟ ΜΠΟΥΤΙ ΜΕ ΟΣΤΟ ΕΛΛΗΝΙΚΟ,Φρέσκο Κρέας,Νωπό Χοιρινό,6,5.85,5.85,Kg,040019.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
2125014000000,ΧΟΙΡΙΝΗ ΣΠΑΛΑ ΜΕ ΟΣΤΟ ΕΛΛΗΝΙΚΗ,Φρέσκο Κρέας,Νωπό Χοιρινό,6,5.85,5.85,Kg,040021.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
2130029000000,ΚΟΤΟΠΟΥΛΟ ΦΤΕΡΑ ΧΥΜΑ ΕΛΛ.(ΑΜΒΡΟΣΙΑΔΗ),Φρέσκο Κρέας,Νωπό Κοτόπουλο Ολόκληρο,7,2.85,2.85,Kg,076807.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
2102000000000,ΜΙΚΡΕΣ ΦΑΡΜΕΣ ΣΕΡΡΩΝ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,Αλλαντικά,Γαλοπούλα,8,8.69,8.69,Kg,078002.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200117501253,ΔΑΣΚΑΛΑΚΗ ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΛΙΜ.90/120 700ΓΡ,Κατεψυγμένα,Ψάρια Κατεψυγμένα,9,6.14,8.77,Kg,075348.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5202234510101,ΚΡΙΚΡΙ ΓΑΛΑ ΠΛΗΡΕΣ 1L 3.5%(-0.20Ε),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο Πλήρες,10,1.18,1.18,lt,052236.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5202234511115,ΚΡΙΚΡΙ ΓΑΛΑ ΕΛΑΦΡY 1L 1.5%(-0.20Ε),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),11,1.18,1.18,lt,052237.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5206546001678,ROYAL ΓΑΛΑ ΣΥΜΠ/ΜΕΝΟ 410ml 7.5%ΛΙΠ.,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Εβαπορέ,12,1.09,2.66,lt,068691.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5204458018067,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡx3T,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,1.85,3.08,kg,028773.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5204458018098,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2%Λ 3Χ200ΓΡ,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,1.85,3.08,kg,020350.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5203735000313,ΦΕΤΑ ΒΑΛΜΑ ΤΑΠΕΡ 400ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Φέτα,15,6.38,15.95,kg,034738.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5206546001302,ΤΟ ΔΙΑΛΕΓΜΕΝΟ GOUDA 48% ΦΕΤΕΣ 200ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,2.28,11.4,kg,064370.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
2101463000000,ΤΟ ΔΙΑΛ.GOUDA ΟΛΛΑΝΔ.LIGHT 30% ΦΡΑΤΖΟΛΑ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί με Χαμηλά Λιπαρά,17,8.75,8.75,kg,071199.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5201106271270,PUMMARO ΠΑΣΣΑΤΑ 500ΓΡ.,Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.89,1.78,kg,006100.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200100434452,ΑΥΓΑ 6ΑΔΑ (ΦΥΤ.ΔΙΑΤΡΟΦΗΣ)63-73ΓΡ,"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,2.37,0.4,τμχ,037299.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200100430010,ΑΥΓΑ ΑΧΥΡΩΝΑ ΕΛΛΗΝΙΚΑ MEDIUM 6ΑΔΑ,"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,2.79,0.46,τμχ,020456.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5201106272789,ΦΑΣΤ SOFT 440ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Μαργαρίνες,20,2.54,5.77,kg,020317.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200148000008,PSARELI ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ 4L,Τρόφιμα Παντοπωλείου,Παρθένο Ελαιόλαδο,21,41.99,10.5,lt,021506.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5204458019965,ΕΛΟΜΑΣ ΗΛΙΕΛΑΙΟ ECONOMY 1L,Τρόφιμα Παντοπωλείου,Ηλιέλαιο,22,1.89,1.89,lt,022797.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5205810501012,ALTERRA ΑΡΑΚΑΣ 450ΓΡ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,2.39,5.31,kg,066628.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5205810508134,ALTERRA ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ 900ΓΡ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,3.04,3.38,kg,078839.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200110650019,ΖΑΧΑΡΗ 1Κ ΕΙΣΑΓΩΓΗ,Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.97,0.97,kg,037566.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
3800071004115,ΖΑΧΑΡΗ 1ΚΙΛ Ε.Ε.,Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.97,0.97,kg,066774.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5201002000233,ΓΙΩΤΗ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,Βρεφικές & Παιδικές τροφές,Κρέμες για βρέφη,25,3.58,11.93,kg,004629.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
7613031372836,ΝΑΝ 3 ΓΑΛΑ 400ΓΡ,Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,11.78,29.45,kg,049817.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5200135021108,ΑΛΕΥΡΑ ΚΑΦΕΣ 100ΓΡ,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,1.71,17.1,kg,077558.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5204458004442,ΕΛΟΜΑΣ ΚΑΦΕΣ ΣΤΙΓΜ. DECAF 100ΓΡ,Είδη πρωινού & Ροφήματα,Στιγμιαίος Καφές,28,3.75,37.5,kg,077896.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5204458001557,ΕΛΟΜΑΣ ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250ΓΡ,Είδη πρωινού & Ροφήματα,Γαλλικός Καφές,29,3.28,13.12,kg,077897.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5201434000207,ΖΩΓΡΑΦΟΣ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,Τρόφιμα Παντοπωλείου,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,30,1.52,7.6,kg,001282.png,diabetes,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5207066109653,ΕΠΙΛΟΓΗ ΜΟΥ ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,Τρόφιμα Παντοπωλείου,Φακές,32,1.42,2.84,kg,022140.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5202908000020,AGROS ΦΥΣ.ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 250ML,"Αναψυκτικά, Νερά & Χυμοί",Χυμός Πορτοκάλι,33,0.68,2.72,lt,062589.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5202913086538,DREAM TEAM ΥΓ.ΠΛΥΝΤ.ΟΡΧ-ΛΩΤΟΣ 3L/30ΜΕΖ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,4.23,0.14,μεζ,066691.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5201395167735,DIXAN ΣΚΟΝΗ ΦΡΕΣΚΑΔΑ ΩΚΕΑΝΟΥ 2.4Κ/44+4ΜΕΖ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,9.2,3.83,μεζ,021151.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
8718951423923,AZAX ΚΑΘ. ΥΓΡΟ ΠΑΤ. ΝΟΥΦΑΡΟ & ΒΑΝΙΛΙΑ 1L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,1.79,1.79,lt,020450.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5202913126548,DREAM TEAM ΧΛΩΡΙΟ LEMON 2L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,1.15,0.57,lt,067589.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
5202912009095,SMART ΥΓ.ΠΙΑΤΩΝ LEMON 1L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,1.84,1.84,lt,070127.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
5205643561740,DREAM ΤΕΑΜ Ρ/Κ ΕΠΑΓΓΕΛΜΑΤΙΚΟ 760ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,3.1,4.08,kg,071463.png,,kantzas,Κάντζας,1,2024-07-24,2024-07-30
7891024132074,COLGATE ΟΔ/ΜΑ TRIPLE ACTION 100ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Οδοντόκρεμα,39,1.8,18.0,kg,044703.png,,kantzas,Κάντζας,0,2024-07-24,2024-07-30
